artist_id,name,genre,popularity_score,formation_date,members,spotify_id,created_at,updated_at
art_000652,Neon Stars B,alternative,57.86,2017-11-19,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.078360,2025-11-17T02:43:33.078360
art_000653,Cosmic Echoes C,alternative|classical|pop,63.6,1980-11-28,Member 1|Member 2,spotify_000653,2025-11-17T02:43:33.078366,2025-11-17T02:43:33.078366
art_000654,Oceans D,folk|blues,48.27,2002-11-23,Member 1,,2025-11-17T02:43:33.078372,2025-11-17T02:43:33.078372
art_000655,Velvet Waves E,blues|country,14.28,2006-11-22,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000655,2025-11-17T02:43:33.078378,2025-11-17T02:43:33.078378
art_000656,Neon Eagles F,r&b,50.51,2001-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000656,2025-11-17T02:43:33.078386,2025-11-17T02:43:33.078386
art_000657,Tigers G,blues,43.86,1968-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000657,2025-11-17T02:43:33.078392,2025-11-17T02:43:33.078392
art_000658,Electric Flames H,latin|hip hop,59.21,1962-12-03,Member 1|Member 2|Member 3,spotify_000658,2025-11-17T02:43:33.078398,2025-11-17T02:43:33.078398
art_000659,Iron Winds I,indie,54.04,2006-11-22,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.078404,2025-11-17T02:43:33.078405
art_000660,Tigers J,electronic|jazz,66.34,1984-11-27,Member 1,spotify_000660,2025-11-17T02:43:33.078411,2025-11-17T02:43:33.078411
art_000661,Midnight Lightning K,soul|funk,47.98,1980-11-28,Member 1|Member 2,,2025-11-17T02:43:33.078417,2025-11-17T02:43:33.078417
art_000662,Velvet Thunder L,blues|soul,75.71,1979-11-29,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.078422,2025-11-17T02:43:33.078423
art_000663,Legends M,electronic|grunge,82.7,1996-11-24,Member 1,,2025-11-17T02:43:33.078428,2025-11-17T02:43:33.078428
art_000664,Waves N,country,28.55,1971-12-01,Member 1|Member 2,spotify_000664,2025-11-17T02:43:33.078434,2025-11-17T02:43:33.078434
art_000665,Cosmic Oceans O,jazz|punk,28.22,1969-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000665,2025-11-17T02:43:33.078440,2025-11-17T02:43:33.078440
art_000666,The Moons P,latin|blues|disco,27.98,1989-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000666,2025-11-17T02:43:33.078447,2025-11-17T02:43:33.078447
art_000667,Golden Thunder Q,blues|r&b,9.82,1977-11-29,Member 1|Member 2|Member 3|Member 4,spotify_000667,2025-11-17T02:43:33.078455,2025-11-17T02:43:33.078455
art_000668,Velvet Moons R,rock|folk,46.15,1973-11-30,Member 1,spotify_000668,2025-11-17T02:43:33.078461,2025-11-17T02:43:33.078461
art_000669,Wolves S,soul|rock|hip hop,51.66,2010-11-21,Member 1|Member 2|Member 3|Member 4,spotify_000669,2025-11-17T02:43:33.078467,2025-11-17T02:43:33.078467
art_000670,Steel Skies T,indie,82.49,1981-11-28,Member 1,,2025-11-17T02:43:33.078473,2025-11-17T02:43:33.078473
art_000671,Golden Legends U,indie|electronic,55.08,1993-11-25,Member 1|Member 2|Member 3|Member 4,spotify_000671,2025-11-17T02:43:33.078480,2025-11-17T02:43:33.078480
art_000672,Neon Tigers V,alternative,52.17,2012-11-20,Member 1,spotify_000672,2025-11-17T02:43:33.078486,2025-11-17T02:43:33.078486
art_000673,Electric Moons W,punk,48.01,1986-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000673,2025-11-17T02:43:33.078492,2025-11-17T02:43:33.078492
art_000674,Horizons X,electronic|funk,54.97,1990-11-26,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.078498,2025-11-17T02:43:33.078499
art_000675,Thunder Y,grunge,42.21,1985-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.078504,2025-11-17T02:43:33.078504
art_000676,Neon Horizons Z,blues|folk|latin,36.29,1978-11-29,Member 1|Member 2,spotify_000676,2025-11-17T02:43:33.078511,2025-11-17T02:43:33.078511
art_000677,Electric Waves A,punk|hip hop,13.93,1997-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000677,2025-11-17T02:43:33.078517,2025-11-17T02:43:33.078517
art_000678,Diamond Ravens B,alternative|jazz|country,69.75,2001-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000678,2025-11-17T02:43:33.078523,2025-11-17T02:43:33.078524
art_000679,Suns C,latin,35.89,2006-11-22,Member 1,spotify_000679,2025-11-17T02:43:33.078529,2025-11-17T02:43:33.078529
art_000680,Steel Flames D,punk,54.6,1980-11-28,Member 1|Member 2,spotify_000680,2025-11-17T02:43:33.078535,2025-11-17T02:43:33.078535
art_000681,Mountains E,classical,51.74,1985-11-27,Member 1|Member 2,spotify_000681,2025-11-17T02:43:33.078542,2025-11-17T02:43:33.078542
art_000682,Eagles F,country|soul|hip hop,5.1,2013-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000682,2025-11-17T02:43:33.078548,2025-11-17T02:43:33.078549
art_000683,Electric Horizons G,country|grunge|electronic,51.82,2013-11-20,Member 1|Member 2|Member 3|Member 4,spotify_000683,2025-11-17T02:43:33.078555,2025-11-17T02:43:33.078555
art_000684,Diamond Wolves H,alternative|grunge,46.19,1990-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.078561,2025-11-17T02:43:33.078562
art_000685,Steel Legends I,blues|hip hop|reggae,79.42,1991-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000685,2025-11-17T02:43:33.078568,2025-11-17T02:43:33.078568
art_000686,Iron Echoes J,indie|pop,85.16,2017-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000686,2025-11-17T02:43:33.078574,2025-11-17T02:43:33.078574
art_000687,Electric Dragons K,hip hop|electronic|jazz,28.7,1999-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.078581,2025-11-17T02:43:33.078581
art_000688,The Tigers L,grunge|disco,26.74,1997-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000688,2025-11-17T02:43:33.078587,2025-11-17T02:43:33.078587
art_000689,Electric Tigers M,disco|punk|r&b,46.85,2002-11-23,Member 1,,2025-11-17T02:43:33.084248,2025-11-17T02:43:33.084248
art_000690,Steel Stars N,metal,77.82,1999-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000690,2025-11-17T02:43:33.084261,2025-11-17T02:43:33.084261
art_000691,Neon Rivers O,folk|soul|blues,62.73,2003-11-23,Member 1|Member 2,spotify_000691,2025-11-17T02:43:33.084269,2025-11-17T02:43:33.084270
art_000692,Moons P,reggae,45.16,2007-11-22,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000692,2025-11-17T02:43:33.084277,2025-11-17T02:43:33.084277
art_000693,Silver Suns Q,disco|reggae|punk,20.3,2012-11-20,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.084284,2025-11-17T02:43:33.084284
art_000694,Electric Oceans R,classical|latin,32.55,2008-11-21,Member 1,,2025-11-17T02:43:33.084291,2025-11-17T02:43:33.084291
art_000695,Cosmic Legends S,folk|reggae,52.15,2018-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084298,2025-11-17T02:43:33.084298
art_000696,Dreams T,disco|reggae|r&b,69.21,2009-11-21,Member 1|Member 2|Member 3|Member 4,spotify_000696,2025-11-17T02:43:33.084305,2025-11-17T02:43:33.084305
art_000697,Crystal Flames U,rock|punk|folk,20.49,2007-11-22,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000697,2025-11-17T02:43:33.084311,2025-11-17T02:43:33.084311
art_000698,Diamond Winds V,country|latin,15.93,1996-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000698,2025-11-17T02:43:33.084317,2025-11-17T02:43:33.084317
art_000699,Electric Waves W,punk,50.08,2009-11-21,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084324,2025-11-17T02:43:33.084324
art_000700,Iron Horizons X,punk|indie,55.65,1990-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000700,2025-11-17T02:43:33.084330,2025-11-17T02:43:33.084330
art_000701,Crystal Thunder Y,alternative,70.4,1999-11-24,Member 1|Member 2|Member 3,spotify_000701,2025-11-17T02:43:33.084336,2025-11-17T02:43:33.084336
art_000702,Diamond Shadows Z,funk|folk|reggae,51.76,1994-11-25,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084342,2025-11-17T02:43:33.084342
art_000703,Golden Mountains A,alternative|funk,22.21,1980-11-28,Member 1,,2025-11-17T02:43:33.084348,2025-11-17T02:43:33.084348
art_000704,Phoenix B,rock|metal,48.19,2003-11-23,Member 1,spotify_000704,2025-11-17T02:43:33.084353,2025-11-17T02:43:33.084353
art_000705,Silver Rivers C,classical|soul,59.89,1965-12-02,Member 1|Member 2|Member 3,spotify_000705,2025-11-17T02:43:33.084358,2025-11-17T02:43:33.084359
art_000706,Silver Dragons D,indie|soul|country,66.98,1984-11-27,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084364,2025-11-17T02:43:33.084364
art_000707,Velvet Winds E,indie|latin,93.54,1986-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000707,2025-11-17T02:43:33.084370,2025-11-17T02:43:33.084370
art_000708,Silver Wolves F,metal|folk|r&b,61.74,1968-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084376,2025-11-17T02:43:33.084376
art_000709,Crystal Flames G,funk,39.88,2015-11-20,Member 1|Member 2,spotify_000709,2025-11-17T02:43:33.084382,2025-11-17T02:43:33.084382
art_000710,Waves H,reggae,66.48,2014-11-20,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000710,2025-11-17T02:43:33.084387,2025-11-17T02:43:33.084387
art_000711,The Dragons I,indie|electronic|soul,81.36,1977-11-29,Member 1|Member 2|Member 3,spotify_000711,2025-11-17T02:43:33.084393,2025-11-17T02:43:33.084393
art_000712,Neon Lightning J,reggae|hip hop|funk,25.01,2007-11-22,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084400,2025-11-17T02:43:33.084400
art_000713,Oceans K,country|pop,60.19,1982-11-28,Member 1|Member 2,spotify_000713,2025-11-17T02:43:33.084405,2025-11-17T02:43:33.084405
art_000714,Diamond Mountains L,disco,76.22,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000714,2025-11-17T02:43:33.084410,2025-11-17T02:43:33.084410
art_000715,The Moons M,disco|pop|latin,41.64,1969-12-01,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000715,2025-11-17T02:43:33.084416,2025-11-17T02:43:33.084416
art_000716,Neon Flames N,alternative|grunge|hip hop,46.98,1973-11-30,Member 1|Member 2,,2025-11-17T02:43:33.084422,2025-11-17T02:43:33.084422
art_000717,Diamond Horizons O,soul,44.39,1980-11-28,Member 1|Member 2|Member 3|Member 4,spotify_000717,2025-11-17T02:43:33.084427,2025-11-17T02:43:33.084427
art_000718,Wolves P,country|rock,77.28,1995-11-25,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000718,2025-11-17T02:43:33.084433,2025-11-17T02:43:33.084433
art_000719,Horizons Q,grunge|punk|r&b,36.23,1963-12-03,Member 1|Member 2,spotify_000719,2025-11-17T02:43:33.084438,2025-11-17T02:43:33.084438
art_000720,Oceans R,jazz|country|blues,69.75,1989-11-26,Member 1|Member 2,,2025-11-17T02:43:33.084443,2025-11-17T02:43:33.084443
art_000721,Iron Skies S,funk,53.25,1985-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084449,2025-11-17T02:43:33.084449
art_000722,Steel Valleys T,country|soul|funk,23.29,2004-11-22,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.084454,2025-11-17T02:43:33.084454
art_000723,Golden Horizons U,r&b|country|reggae,43.11,1974-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000723,2025-11-17T02:43:33.084460,2025-11-17T02:43:33.084460
art_000724,Oceans V,punk,35.08,1969-12-01,Member 1,,2025-11-17T02:43:33.084465,2025-11-17T02:43:33.084465
art_000725,Steel Dreams W,alternative|metal|reggae,66.78,1988-11-26,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.084470,2025-11-17T02:43:33.084470
art_000726,Shadows X,country|classical,31.82,1999-11-24,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000726,2025-11-17T02:43:33.084476,2025-11-17T02:43:33.084476
art_000727,Winds Y,jazz,23.52,1992-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000727,2025-11-17T02:43:33.084482,2025-11-17T02:43:33.084482
art_000728,Dragons Z,blues|funk,9.88,2018-11-19,Member 1,spotify_000728,2025-11-17T02:43:33.084487,2025-11-17T02:43:33.084487
art_000729,Iron Phoenix A,latin|reggae,61.45,1984-11-27,Member 1,,2025-11-17T02:43:33.084493,2025-11-17T02:43:33.084493
art_000730,Suns B,folk|jazz,70.06,1973-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000730,2025-11-17T02:43:33.084498,2025-11-17T02:43:33.084498
art_000731,Eagles C,folk,22.97,1963-12-03,Member 1|Member 2,,2025-11-17T02:43:33.084503,2025-11-17T02:43:33.084503
art_000732,Wolves D,r&b|disco|classical,50.54,1960-12-03,Member 1|Member 2,,2025-11-17T02:43:33.084508,2025-11-17T02:43:33.084509
art_000733,Wolves E,pop|blues,24.57,2008-11-21,Member 1,spotify_000733,2025-11-17T02:43:33.084514,2025-11-17T02:43:33.084514
art_000734,Cosmic Winds F,disco|latin|rock,30.29,2013-11-20,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084519,2025-11-17T02:43:33.084519
art_000735,Winds G,rock,33.45,1992-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084529,2025-11-17T02:43:33.084529
art_000736,Golden Valleys H,metal|hip hop|pop,93.99,1967-12-02,Member 1,spotify_000736,2025-11-17T02:43:33.084534,2025-11-17T02:43:33.084534
art_000737,Iron Winds I,r&b|hip hop|indie,24.71,1964-12-02,Member 1,spotify_000737,2025-11-17T02:43:33.084540,2025-11-17T02:43:33.084540
art_000738,Oceans J,latin|classical,30.43,2000-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000738,2025-11-17T02:43:33.084545,2025-11-17T02:43:33.084545
art_000739,Cosmic Wolves K,country|alternative,77.75,1963-12-03,Member 1|Member 2,spotify_000739,2025-11-17T02:43:33.084551,2025-11-17T02:43:33.084551
art_000740,Waves L,hip hop|jazz|funk,16.8,2019-11-19,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.084557,2025-11-17T02:43:33.084557
art_000741,Silver Skies M,electronic|pop,64.93,2005-11-22,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084563,2025-11-17T02:43:33.084563
art_000742,Echoes N,reggae,40.78,2018-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084568,2025-11-17T02:43:33.084568
art_000743,Midnight Ravens O,folk|soul,85.45,1968-12-01,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.084574,2025-11-17T02:43:33.084574
art_000744,Wolves P,blues|pop|r&b,29.63,2019-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084579,2025-11-17T02:43:33.084579
art_000745,Iron Tigers Q,disco,57.34,1990-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000745,2025-11-17T02:43:33.084586,2025-11-17T02:43:33.084586
art_000746,The Storms R,alternative|disco|country,28.18,1989-11-26,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084591,2025-11-17T02:43:33.084591
art_000747,Midnight Horizons S,grunge|pop,15.54,2016-11-19,Member 1|Member 2,spotify_000747,2025-11-17T02:43:33.084597,2025-11-17T02:43:33.084597
art_000748,Electric Winds T,electronic|indie|r&b,59.27,2004-11-22,Member 1,spotify_000748,2025-11-17T02:43:33.084603,2025-11-17T02:43:33.084603
art_000749,Storms U,jazz,11.96,1987-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000749,2025-11-17T02:43:33.084608,2025-11-17T02:43:33.084608
art_000750,Electric Lightning V,punk|disco,12.12,1993-11-25,Member 1|Member 2|Member 3|Member 4,spotify_000750,2025-11-17T02:43:33.084614,2025-11-17T02:43:33.084614
art_000751,Golden Suns W,indie|jazz|r&b,25.67,1969-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000751,2025-11-17T02:43:33.084619,2025-11-17T02:43:33.084619
art_000752,Diamond Echoes X,alternative|jazz,67.04,1991-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084626,2025-11-17T02:43:33.084626
art_000753,Shadows Y,reggae|blues,92.4,1995-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000753,2025-11-17T02:43:33.084631,2025-11-17T02:43:33.084631
art_000754,Electric Stars Z,indie|classical|jazz,57.49,2009-11-21,Member 1|Member 2,spotify_000754,2025-11-17T02:43:33.084638,2025-11-17T02:43:33.084638
art_000755,Silver Shadows A,classical|blues|electronic,25.0,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000755,2025-11-17T02:43:33.084643,2025-11-17T02:43:33.084643
art_000756,Silver Storms B,grunge|disco,56.03,1974-11-30,Member 1,spotify_000756,2025-11-17T02:43:33.084649,2025-11-17T02:43:33.084649
art_000757,Electric Dragons C,alternative,48.51,1964-12-02,Member 1,,2025-11-17T02:43:33.084654,2025-11-17T02:43:33.084654
art_000758,Moons D,disco|blues,49.17,1965-12-02,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000758,2025-11-17T02:43:33.084659,2025-11-17T02:43:33.084659
art_000759,Dragons E,blues|funk|folk,14.24,1988-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000759,2025-11-17T02:43:33.084665,2025-11-17T02:43:33.084665
art_000760,Dragons F,r&b|punk,86.6,1974-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000760,2025-11-17T02:43:33.084671,2025-11-17T02:43:33.084671
art_000761,Valleys G,alternative|classical|funk,54.77,1962-12-03,Member 1|Member 2|Member 3,spotify_000761,2025-11-17T02:43:33.084676,2025-11-17T02:43:33.084676
art_000762,Flames H,r&b|rock,78.28,1966-12-02,Member 1,spotify_000762,2025-11-17T02:43:33.084682,2025-11-17T02:43:33.084682
art_000763,Valleys I,pop|electronic|hip hop,63.86,2016-11-19,Member 1,spotify_000763,2025-11-17T02:43:33.084687,2025-11-17T02:43:33.084687
art_000764,Golden Tigers J,jazz,73.63,2003-11-23,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084692,2025-11-17T02:43:33.084692
art_000765,Crystal Shadows K,soul|blues|reggae,88.38,2015-11-20,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.084698,2025-11-17T02:43:33.084698
art_000766,Diamond Stars L,blues|punk,34.23,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000766,2025-11-17T02:43:33.084706,2025-11-17T02:43:33.084706
art_000767,Steel Dreams M,jazz|funk|country,79.08,1971-12-01,Member 1|Member 2|Member 3,spotify_000767,2025-11-17T02:43:33.084712,2025-11-17T02:43:33.084712
art_000768,Golden Stars N,jazz|latin|classical,70.33,1984-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000768,2025-11-17T02:43:33.084717,2025-11-17T02:43:33.084717
art_000769,Cosmic Dreams O,punk|metal,54.97,1969-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000769,2025-11-17T02:43:33.084723,2025-11-17T02:43:33.084723
art_000770,Velvet Eagles P,rock,45.47,1986-11-27,Member 1|Member 2,spotify_000770,2025-11-17T02:43:33.084728,2025-11-17T02:43:33.084729
art_000771,Cosmic Phoenix Q,latin|classical,36.58,1979-11-29,Member 1|Member 2|Member 3|Member 4,spotify_000771,2025-11-17T02:43:33.084734,2025-11-17T02:43:33.084734
art_000772,Steel Flames R,classical,20.97,2009-11-21,Member 1,spotify_000772,2025-11-17T02:43:33.084741,2025-11-17T02:43:33.084741
art_000773,Dreams S,indie|jazz|r&b,89.23,1981-11-28,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.084746,2025-11-17T02:43:33.084746
art_000774,Moons T,classical|electronic,63.16,2006-11-22,Member 1|Member 2|Member 3|Member 4,spotify_000774,2025-11-17T02:43:33.084752,2025-11-17T02:43:33.084752
art_000775,Iron Oceans U,classical,60.55,2004-11-22,Member 1,,2025-11-17T02:43:33.084757,2025-11-17T02:43:33.084757
art_000776,Neon Dragons V,jazz,34.87,1962-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000776,2025-11-17T02:43:33.084762,2025-11-17T02:43:33.084762
art_000777,Steel Lightning W,folk|indie,16.12,1995-11-25,Member 1|Member 2|Member 3|Member 4,spotify_000777,2025-11-17T02:43:33.084767,2025-11-17T02:43:33.084768
art_000778,Velvet Oceans X,latin,66.58,1993-11-25,Member 1|Member 2,spotify_000778,2025-11-17T02:43:33.084773,2025-11-17T02:43:33.084773
art_000779,Golden Ravens Y,jazz|r&b|funk,12.07,2014-11-20,Member 1|Member 2|Member 3,spotify_000779,2025-11-17T02:43:33.084779,2025-11-17T02:43:33.084779
art_000780,Valleys Z,reggae|indie|punk,55.4,1967-12-02,Member 1,spotify_000780,2025-11-17T02:43:33.084784,2025-11-17T02:43:33.084784
art_000781,Rivers A,reggae|latin|soul,43.3,2006-11-22,Member 1|Member 2,spotify_000781,2025-11-17T02:43:33.084790,2025-11-17T02:43:33.084790
art_000782,Steel Wolves B,indie|folk,50.49,2009-11-21,Member 1|Member 2,spotify_000782,2025-11-17T02:43:33.084795,2025-11-17T02:43:33.084795
art_000783,Echoes C,punk|indie,44.34,1960-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.084801,2025-11-17T02:43:33.084801
art_000784,Waves D,alternative|blues|latin,45.9,2010-11-21,Member 1,,2025-11-17T02:43:33.084806,2025-11-17T02:43:33.084806
art_000785,Rivers E,grunge,60.9,1981-11-28,Member 1|Member 2,,2025-11-17T02:43:33.084811,2025-11-17T02:43:33.084811
art_000786,Silver Ravens F,metal,29.42,1979-11-29,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000786,2025-11-17T02:43:33.084816,2025-11-17T02:43:33.084817
art_000787,Thunder G,metal,30.55,1960-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000787,2025-11-17T02:43:33.084822,2025-11-17T02:43:33.084822
art_000788,Waves H,jazz|grunge|disco,40.5,1989-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.084827,2025-11-17T02:43:33.084827
art_000789,Cosmic Suns I,funk|country|latin,25.83,1994-11-25,Member 1|Member 2,,2025-11-17T02:43:33.084833,2025-11-17T02:43:33.084833
art_000790,Legends J,punk,78.05,2017-11-19,Member 1|Member 2,spotify_000790,2025-11-17T02:43:33.084838,2025-11-17T02:43:33.084838
art_000791,Silver Wolves K,alternative|indie,75.23,2008-11-21,Member 1|Member 2,spotify_000791,2025-11-17T02:43:33.084843,2025-11-17T02:43:33.084844
art_000792,Crystal Eagles L,alternative|country,22.3,1960-12-03,Member 1|Member 2|Member 3,spotify_000792,2025-11-17T02:43:33.084849,2025-11-17T02:43:33.084849
art_000793,Crystal Storms M,blues,67.08,2016-11-19,Member 1|Member 2,spotify_000793,2025-11-17T02:43:33.084854,2025-11-17T02:43:33.084854
art_000794,Phoenix N,folk|classical|jazz,46.07,1978-11-29,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000794,2025-11-17T02:43:33.084860,2025-11-17T02:43:33.084860
art_000795,Silver Moons O,punk,21.92,1975-11-30,Member 1|Member 2,,2025-11-17T02:43:33.084865,2025-11-17T02:43:33.084865
art_000796,Velvet Flames P,pop|reggae,83.42,2006-11-22,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000796,2025-11-17T02:43:33.084871,2025-11-17T02:43:33.084871
art_000797,Electric Oceans Q,country|disco|latin,37.28,1999-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000797,2025-11-17T02:43:33.084879,2025-11-17T02:43:33.084880
art_000798,Rivers R,reggae|funk,56.38,2018-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000798,2025-11-17T02:43:33.084886,2025-11-17T02:43:33.084886
art_000799,Steel Echoes S,reggae|soul|electronic,28.21,1985-11-27,Member 1,spotify_000799,2025-11-17T02:43:33.084891,2025-11-17T02:43:33.084892
art_000800,Rivers T,reggae|soul|alternative,24.8,2001-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.084897,2025-11-17T02:43:33.084897
art_000801,Stars U,hip hop|r&b|folk,25.85,2000-11-23,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000801,2025-11-17T02:43:33.084903,2025-11-17T02:43:33.084903
art_000802,Suns V,grunge|classical,50.97,1974-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000802,2025-11-17T02:43:33.084909,2025-11-17T02:43:33.084909
art_000803,Storms W,disco,13.63,2002-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000803,2025-11-17T02:43:33.084914,2025-11-17T02:43:33.084914
art_000804,Winds X,grunge|jazz,29.52,2011-11-21,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000804,2025-11-17T02:43:33.084920,2025-11-17T02:43:33.084920
art_000805,Tigers Y,latin|rock|country,37.19,2013-11-20,Member 1|Member 2|Member 3,spotify_000805,2025-11-17T02:43:33.084925,2025-11-17T02:43:33.084925
art_000806,Waves Z,alternative,27.5,1961-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000806,2025-11-17T02:43:33.084931,2025-11-17T02:43:33.084931
art_000807,Iron Shadows A,latin,36.93,1995-11-25,Member 1|Member 2,spotify_000807,2025-11-17T02:43:33.084936,2025-11-17T02:43:33.084936
art_000808,Winds B,pop|soul,82.59,1972-11-30,Member 1|Member 2|Member 3|Member 4,spotify_000808,2025-11-17T02:43:33.084943,2025-11-17T02:43:33.084943
art_000809,Thunder C,grunge|metal|country,69.94,1994-11-25,Member 1,spotify_000809,2025-11-17T02:43:33.084950,2025-11-17T02:43:33.084950
art_000810,Mountains D,hip hop,19.13,2002-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000810,2025-11-17T02:43:33.084960,2025-11-17T02:43:33.084960
art_000811,Iron Stars E,soul,28.21,1982-11-28,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.084967,2025-11-17T02:43:33.084967
art_000812,Silver Skies F,metal|classical|funk,74.29,2014-11-20,Member 1,,2025-11-17T02:43:33.084974,2025-11-17T02:43:33.084974
art_000813,Suns G,indie|country|funk,67.34,2003-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000813,2025-11-17T02:43:33.084980,2025-11-17T02:43:33.084980
art_000814,The Phoenix H,latin|disco,46.02,2012-11-20,Member 1|Member 2|Member 3|Member 4,spotify_000814,2025-11-17T02:43:33.084988,2025-11-17T02:43:33.084988
