concert_id,artist_id,venue_id,event_date,ticket_prices,total_attendance,revenue,status,created_at,updated_at
con_000138,art_000954,ven_000358,2024-09-21T20:15:00,general:59.16|premium:88.74|early_bird:47.33|seated:70.99,883,58768.06,completed,2025-11-17T02:43:33.089653,2025-11-17T02:43:33.089653
con_000139,art_000446,ven_000270,2021-09-29T19:15:00,premium:91.92|standing:55.15,1656,121773.96,completed,2025-11-17T02:43:33.089659,2025-11-17T02:43:33.089659
con_000140,art_000668,ven_000244,2021-02-13T19:15:00,general:132.29|early_bird:105.83|standing:119.06|seated:158.75,57886,7466281.0,completed,2025-11-17T02:43:33.089665,2025-11-17T02:43:33.089665
con_000141,art_000958,ven_000451,2026-08-28T18:15:00,general:62.74|premium:94.12|early_bird:50.2|standing:56.47|seated:75.29,,,scheduled,2025-11-17T02:43:33.089671,2025-11-17T02:43:33.089671
con_000142,art_000330,ven_000377,2021-06-17T21:30:00,general:53.13|vip:132.84|early_bird:42.51,9903,754212.48,completed,2025-11-17T02:43:33.089678,2025-11-17T02:43:33.089678
con_000143,art_000418,ven_000331,2024-05-20T18:45:00,general:83.51|vip:208.76|standing:75.16|seated:100.21,7015,820123.65,completed,2025-11-17T02:43:33.089685,2025-11-17T02:43:33.089685
con_000144,art_000258,ven_000350,2021-10-25T18:45:00,general:55.92|premium:83.88|vip:139.8|early_bird:44.74|standing:50.33|seated:67.1,75,5522.12,completed,2025-11-17T02:43:33.089691,2025-11-17T02:43:33.089691
con_000145,art_000400,ven_000439,2023-04-07T21:00:00,early_bird:51.84|standing:58.32,10939,602520.12,completed,2025-11-17T02:43:33.089697,2025-11-17T02:43:33.089698
con_000146,art_000545,ven_000165,2025-08-22T21:15:00,general:61.52|vip:153.8|early_bird:49.22|standing:55.37|seated:73.83,163,12835.92,completed,2025-11-17T02:43:33.089704,2025-11-17T02:43:33.089704
con_000147,art_000465,ven_000359,2024-10-01T18:45:00,general:81.84|vip:204.6|standing:73.66|seated:98.21,20143,2307934.58,completed,2025-11-17T02:43:33.089710,2025-11-17T02:43:33.089710
con_000148,art_000546,ven_000306,2025-04-12T21:15:00,premium:181.04|vip:301.74|early_bird:96.56|standing:108.63|seated:144.83,47744,7952240.64,completed,2025-11-17T02:43:33.089717,2025-11-17T02:43:33.089717
con_000149,art_000123,ven_000410,2024-08-02T21:00:00,general:45.82|premium:68.72|standing:41.23|seated:54.98,220,11591.25,completed,2025-11-17T02:43:33.089723,2025-11-17T02:43:33.089723
con_000150,art_000168,ven_000404,2025-07-23T20:00:00,general:52.02|premium:78.03|vip:130.05|standing:46.82|seated:62.42,6356,469505.01,completed,2025-11-17T02:43:33.089730,2025-11-17T02:43:33.089730
con_000151,art_000161,ven_000196,2024-03-23T19:15:00,general:62.65|vip:156.62|early_bird:50.12|seated:75.18,3587,308993.15,completed,2025-11-17T02:43:33.089736,2025-11-17T02:43:33.089736
con_000152,art_000246,ven_000358,2023-07-04T21:15:00,general:36.94|premium:55.41|vip:92.36|standing:33.25|seated:44.33,631,33101.0,completed,2025-11-17T02:43:33.089743,2025-11-17T02:43:33.089744
con_000153,art_000626,ven_000371,2025-07-14T20:30:00,vip:188.32|early_bird:60.26,5875,730203.75,completed,2025-11-17T02:43:33.089754,2025-11-17T02:43:33.089754
con_000154,art_000949,ven_000493,2025-11-07T18:15:00,general:62.46|premium:93.69|vip:156.15|early_bird:49.97|standing:56.21,10091,844576.34,completed,2025-11-17T02:43:33.089761,2025-11-17T02:43:33.089761
con_000155,art_000320,ven_000485,2025-09-11T21:00:00,premium:57.09|vip:95.16|early_bird:30.45|standing:34.26|seated:45.67,1590,83516.34,completed,2025-11-17T02:43:33.089768,2025-11-17T02:43:33.089769
con_000156,art_000489,ven_000287,2022-12-31T19:15:00,general:75.94|premium:113.91|vip:189.85|early_bird:60.75|standing:68.35|seated:91.13,200,19997.67,completed,2025-11-17T02:43:33.089775,2025-11-17T02:43:33.089775
con_000157,art_000451,ven_000158,2022-03-28T18:15:00,general:62.12|premium:93.18|vip:155.3|early_bird:49.7|standing:55.91|seated:74.54,1590,130048.75,completed,2025-11-17T02:43:33.089782,2025-11-17T02:43:33.089783
con_000158,art_000104,ven_000246,2025-08-28T20:00:00,general:58.38|premium:87.57|vip:145.95|early_bird:46.7|standing:52.54|seated:70.05,6140,471951.1,completed,2025-11-17T02:43:33.089790,2025-11-17T02:43:33.089790
con_000159,art_000806,ven_000371,2024-01-10T20:15:00,vip:125.94|early_bird:40.3|standing:45.34|seated:60.45,,,cancelled,2025-11-17T02:43:33.089797,2025-11-17T02:43:33.089797
con_000160,art_000969,ven_000011,2023-09-04T20:15:00,general:68.42|premium:102.63|vip:171.05|early_bird:54.74,,,cancelled,2025-11-17T02:43:33.089803,2025-11-17T02:43:33.089803
con_000161,art_000774,ven_000076,2024-04-20T18:45:00,general:62.64|premium:93.97|standing:56.38,868,61625.11,completed,2025-11-17T02:43:33.089810,2025-11-17T02:43:33.089810
con_000162,art_000125,ven_000356,2026-03-10T18:45:00,general:139.92|premium:209.88|vip:349.81|early_bird:111.94|seated:167.91,,,scheduled,2025-11-17T02:43:33.089816,2025-11-17T02:43:33.089816
con_000163,art_000754,ven_000033,2023-10-20T20:45:00,general:63.88|premium:95.82|vip:159.7|early_bird:51.1|seated:76.66,4043,361573.58,completed,2025-11-17T02:43:33.089823,2025-11-17T02:43:33.089823
con_000164,art_000174,ven_000295,2023-04-18T19:45:00,general:72.29|premium:108.43|vip:180.72,2009,242044.32,completed,2025-11-17T02:43:33.089830,2025-11-17T02:43:33.089830
con_000165,art_000169,ven_000278,2023-05-24T21:30:00,standing:35.23|seated:46.97,945,38839.5,completed,2025-11-17T02:43:33.089837,2025-11-17T02:43:33.089837
con_000166,art_000478,ven_000394,2021-08-21T18:30:00,premium:102.57|early_bird:54.71|standing:61.54|seated:82.06,310,23318.2,completed,2025-11-17T02:43:33.089843,2025-11-17T02:43:33.089843
con_000167,art_000847,ven_000001,2024-01-25T21:45:00,early_bird:57.58|standing:64.78|seated:86.37,8918,620484.71,completed,2025-11-17T02:43:33.089849,2025-11-17T02:43:33.089849
con_000168,art_000405,ven_000362,2022-12-30T19:30:00,general:60.18|premium:90.27|early_bird:48.14|seated:72.21,3663,247985.1,completed,2025-11-17T02:43:33.089855,2025-11-17T02:43:33.089855
con_000169,art_000488,ven_000480,2025-05-04T20:15:00,general:71.49|vip:178.73|early_bird:57.19|standing:64.34,3635,337827.81,completed,2025-11-17T02:43:33.089862,2025-11-17T02:43:33.089862
con_000170,art_000386,ven_000205,2026-01-29T19:30:00,general:71.06|premium:106.59|vip:177.66|early_bird:56.85|standing:63.96,,,scheduled,2025-11-17T02:43:33.089868,2025-11-17T02:43:33.089868
con_000171,art_000129,ven_000196,2022-10-01T20:45:00,general:52.68|early_bird:42.14|seated:63.22,3129,164835.72,completed,2025-11-17T02:43:33.089874,2025-11-17T02:43:33.089874
con_000172,art_000936,ven_000149,2024-08-24T18:00:00,general:67.39|premium:101.08|vip:168.47|early_bird:53.91|standing:60.65|seated:80.87,9013,799708.47,completed,2025-11-17T02:43:33.089881,2025-11-17T02:43:33.089881
con_000173,art_000435,ven_000158,2023-01-15T20:45:00,general:63.27|premium:94.91|vip:158.19|early_bird:50.62|standing:56.95|seated:75.93,1613,134381.72,completed,2025-11-17T02:43:33.089888,2025-11-17T02:43:33.089889
con_000174,art_000052,ven_000254,2023-10-01T18:00:00,general:53.81|premium:80.71|vip:134.52|standing:48.43|seated:64.57,557,42559.26,completed,2025-11-17T02:43:33.089896,2025-11-17T02:43:33.089896
con_000175,art_000533,ven_000206,2023-09-18T19:00:00,vip:123.93|early_bird:39.66|standing:44.62|seated:59.49,603,40355.78,completed,2025-11-17T02:43:33.089904,2025-11-17T02:43:33.089904
con_000176,art_000582,ven_000288,2022-07-06T21:00:00,general:71.19|vip:177.98|early_bird:56.96|standing:64.07|seated:85.43,3640,331698.64,completed,2025-11-17T02:43:33.089912,2025-11-17T02:43:33.089912
con_000177,art_000099,ven_000111,2026-01-14T20:30:00,general:66.39|early_bird:53.11,,,scheduled,2025-11-17T02:43:33.089918,2025-11-17T02:43:33.089918
con_000178,art_000163,ven_000365,2026-01-13T21:30:00,general:81.44|premium:122.16|vip:203.61|standing:73.3,,,scheduled,2025-11-17T02:43:33.089927,2025-11-17T02:43:33.089927
con_000179,art_000351,ven_000382,2026-07-24T19:00:00,early_bird:45.39|standing:51.06|seated:68.09,,,scheduled,2025-11-17T02:43:33.089934,2025-11-17T02:43:33.089934
con_000180,art_000094,ven_000108,2023-03-15T19:45:00,general:37.64|early_bird:30.11,1006,34078.25,completed,2025-11-17T02:43:33.089942,2025-11-17T02:43:33.089942
con_000181,art_000705,ven_000265,2022-08-12T20:30:00,premium:97.25|early_bird:51.86|standing:58.35|seated:77.8,3906,278556.39,completed,2025-11-17T02:43:33.089948,2025-11-17T02:43:33.089948
con_000182,art_000847,ven_000461,2022-01-25T19:15:00,early_bird:54.79|standing:61.64|seated:82.19,6097,403662.05,completed,2025-11-17T02:43:33.089954,2025-11-17T02:43:33.089954
con_000183,art_000450,ven_000267,2022-02-08T18:30:00,general:64.73|premium:97.1|early_bird:51.79|standing:58.26|seated:77.68,356,24888.67,completed,2025-11-17T02:43:33.089960,2025-11-17T02:43:33.089961
con_000184,art_000066,ven_000033,2025-01-06T20:15:00,vip:195.06|early_bird:62.42|standing:70.22,4769,520933.77,completed,2025-11-17T02:43:33.089967,2025-11-17T02:43:33.089967
con_000185,art_000653,ven_000167,2023-06-16T21:15:00,general:109.74|early_bird:87.79|standing:98.77|seated:131.69,39216,4196013.96,completed,2025-11-17T02:43:33.089974,2025-11-17T02:43:33.089975
con_000186,art_000364,ven_000150,2024-07-16T21:15:00,general:66.59|premium:99.88|vip:166.47|early_bird:53.27|standing:59.93,,,cancelled,2025-11-17T02:43:33.089981,2025-11-17T02:43:33.089981
con_000187,art_000614,ven_000137,2025-08-06T20:30:00,general:55.49|premium:83.23|early_bird:44.39|seated:66.58,1048,65418.78,completed,2025-11-17T02:43:33.089987,2025-11-17T02:43:33.089987
con_000188,art_000426,ven_000111,2023-08-01T19:30:00,general:39.96|premium:59.94|vip:99.89|early_bird:31.97|standing:35.96|seated:47.95,1785,93911.83,completed,2025-11-17T02:43:33.089994,2025-11-17T02:43:33.089994
con_000189,art_000216,ven_000257,2021-10-03T21:30:00,premium:85.28|early_bird:45.48|standing:51.17|seated:68.22,8387,524502.01,completed,2025-11-17T02:43:33.090001,2025-11-17T02:43:33.090001
con_000190,art_000887,ven_000275,2025-08-20T19:45:00,premium:88.08|vip:146.8|early_bird:46.98|standing:52.85,170,14225.18,completed,2025-11-17T02:43:33.090008,2025-11-17T02:43:33.090008
con_000191,art_000726,ven_000378,2022-02-12T20:30:00,general:46.39|premium:69.58|vip:115.97|early_bird:37.11|seated:55.66,314,20391.79,completed,2025-11-17T02:43:33.090015,2025-11-17T02:43:33.090015
con_000192,art_000494,ven_000152,2023-07-27T19:30:00,general:79.37|premium:119.06|vip:198.43|seated:95.25,14016,1724353.44,completed,2025-11-17T02:43:33.090021,2025-11-17T02:43:33.090021
con_000193,art_000737,ven_000404,2023-09-07T18:45:00,premium:78.98|vip:131.64|standing:47.39,6421,552227.4,completed,2025-11-17T02:43:33.090028,2025-11-17T02:43:33.090028
con_000194,art_000640,ven_000177,2023-02-23T21:15:00,general:75.2|premium:112.8|standing:67.68|seated:90.24,11653,1007751.44,completed,2025-11-17T02:43:33.090034,2025-11-17T02:43:33.090034
con_000195,art_000110,ven_000455,2024-10-19T20:15:00,premium:67.16|standing:40.29|seated:53.73,,,cancelled,2025-11-17T02:43:33.090040,2025-11-17T02:43:33.090040
con_000196,art_000388,ven_000042,2025-05-30T19:45:00,premium:87.04|vip:145.07|standing:52.23|seated:69.63,521,46104.59,completed,2025-11-17T02:43:33.090108,2025-11-17T02:43:33.090108
con_000197,art_000217,ven_000351,2024-04-21T19:00:00,general:49.97|seated:59.97,102,5606.94,completed,2025-11-17T02:43:33.090115,2025-11-17T02:43:33.090115
con_000198,art_000554,ven_000111,2024-09-13T19:45:00,general:59.8|vip:149.51|standing:53.82|seated:71.76,2409,201687.5,completed,2025-11-17T02:43:33.090122,2025-11-17T02:43:33.090122
con_000199,art_000604,ven_000070,2026-09-13T18:15:00,general:51.23|premium:76.85|vip:128.08|early_bird:40.99|standing:46.11|seated:61.48,,,scheduled,2025-11-17T02:43:33.090128,2025-11-17T02:43:33.090128
con_000200,art_000989,ven_000094,2025-09-21T19:45:00,general:81.96|premium:122.94|standing:73.76,6178,573853.83,completed,2025-11-17T02:43:33.090135,2025-11-17T02:43:33.090135
con_000201,art_000808,ven_000336,2023-09-03T20:30:00,general:72.67|early_bird:58.14|standing:65.4|seated:87.21,1256,88993.88,completed,2025-11-17T02:43:33.090141,2025-11-17T02:43:33.090141
con_000202,art_000699,ven_000022,2026-03-23T21:45:00,vip:137.97|early_bird:44.15|standing:49.67|seated:66.23,,,scheduled,2025-11-17T02:43:33.090149,2025-11-17T02:43:33.090149
con_000203,art_000931,ven_000426,2023-02-05T18:00:00,general:60.0|premium:90.0|vip:150.0|standing:54.0|seated:72.0,1454,123880.8,completed,2025-11-17T02:43:33.090156,2025-11-17T02:43:33.090156
con_000204,art_000718,ven_000124,2023-03-12T21:30:00,general:68.89|premium:103.34|early_bird:55.12|standing:62.0|seated:82.67,225,16740.9,completed,2025-11-17T02:43:33.090164,2025-11-17T02:43:33.090164
con_000205,art_000684,ven_000311,2023-06-21T21:30:00,general:101.09|premium:151.63|vip:252.73|early_bird:80.87|standing:90.98|seated:121.31,35081,4669339.57,completed,2025-11-17T02:43:33.090171,2025-11-17T02:43:33.090171
con_000206,art_000548,ven_000027,2023-11-25T21:15:00,general:60.45|premium:90.68|early_bird:48.36|standing:54.41,321,20375.48,completed,2025-11-17T02:43:33.090178,2025-11-17T02:43:33.090178
con_000207,art_000291,ven_000053,2022-03-18T21:15:00,general:70.36|premium:105.53|vip:175.89|early_bird:56.28|seated:84.43,1754,172765.49,completed,2025-11-17T02:43:33.090185,2025-11-17T02:43:33.090185
con_000208,art_000052,ven_000299,2022-10-16T18:15:00,general:78.6|premium:117.91|vip:196.51|early_bird:62.88|standing:70.74,18669,1966368.43,completed,2025-11-17T02:43:33.090193,2025-11-17T02:43:33.090193
con_000209,art_000894,ven_000137,2024-11-02T19:00:00,general:66.17|premium:99.26|vip:165.43|early_bird:52.94|seated:79.41,1200,111170.4,completed,2025-11-17T02:43:33.090199,2025-11-17T02:43:33.090199
con_000210,art_000487,ven_000087,2025-03-28T18:00:00,general:56.92|premium:85.38|vip:142.3|early_bird:45.54|seated:68.3,4319,344172.47,completed,2025-11-17T02:43:33.090206,2025-11-17T02:43:33.090206
con_000211,art_000566,ven_000345,2025-09-08T20:45:00,general:60.48|vip:151.2|standing:54.43|seated:72.57,299,25316.33,completed,2025-11-17T02:43:33.090213,2025-11-17T02:43:33.090213
con_000212,art_000409,ven_000486,2022-06-15T19:45:00,general:55.11|premium:82.66|early_bird:44.09,1163,70501.06,completed,2025-11-17T02:43:33.090219,2025-11-17T02:43:33.090219
con_000213,art_000919,ven_000486,2023-02-12T20:15:00,general:51.0|vip:127.49|early_bird:40.8|standing:45.9|seated:61.2,1098,71675.24,completed,2025-11-17T02:43:33.090225,2025-11-17T02:43:33.090225
con_000214,art_000486,ven_000113,2024-02-18T18:30:00,general:56.17|vip:140.44|standing:50.56,4039,332773.21,completed,2025-11-17T02:43:33.090232,2025-11-17T02:43:33.090232
con_000215,art_000496,ven_000068,2026-07-26T21:00:00,general:56.15|vip:140.37|early_bird:44.92|standing:50.53|seated:67.38,,,scheduled,2025-11-17T02:43:33.090238,2025-11-17T02:43:33.090238
con_000216,art_000730,ven_000188,2021-09-26T19:30:00,general:68.85|premium:103.28|vip:172.13|early_bird:55.08|standing:61.97|seated:82.62,3250,294628.75,completed,2025-11-17T02:43:33.090245,2025-11-17T02:43:33.090245
con_000217,art_000791,ven_000377,2023-12-31T19:15:00,general:85.56|premium:128.34|vip:213.9|standing:77.0|seated:102.67,15721,1910007.17,completed,2025-11-17T02:43:33.090252,2025-11-17T02:43:33.090252
con_000218,art_000309,ven_000169,2025-07-29T19:00:00,vip:193.98,128,24829.44,completed,2025-11-17T02:43:33.090258,2025-11-17T02:43:33.090258
con_000219,art_000275,ven_000370,2021-08-11T21:30:00,premium:95.06|vip:158.44|standing:57.04|seated:76.05,7532,727948.97,completed,2025-11-17T02:43:33.090264,2025-11-17T02:43:33.090264
con_000220,art_000045,ven_000500,2022-02-12T19:00:00,general:52.48|vip:131.2|early_bird:41.99|standing:47.23,3602,245746.45,completed,2025-11-17T02:43:33.090271,2025-11-17T02:43:33.090271
con_000221,art_000467,ven_000006,2025-07-21T18:00:00,general:67.4|premium:101.11|vip:168.51|early_bird:53.92|standing:60.66|seated:80.88,6179,548365.65,completed,2025-11-17T02:43:33.090278,2025-11-17T02:43:33.090278
con_000222,art_000370,ven_000381,2025-02-18T20:30:00,general:50.02|vip:125.05|early_bird:40.01|seated:60.02,4936,339473.4,completed,2025-11-17T02:43:33.090285,2025-11-17T02:43:33.090285
con_000223,art_000777,ven_000250,2021-08-18T21:00:00,early_bird:42.23|standing:47.51,8551,383683.37,completed,2025-11-17T02:43:33.090291,2025-11-17T02:43:33.090291
con_000224,art_000120,ven_000060,2023-12-19T21:00:00,premium:88.91|vip:148.18|early_bird:47.42|standing:53.35,329,27788.99,completed,2025-11-17T02:43:33.090297,2025-11-17T02:43:33.090297
con_000225,art_000063,ven_000208,2022-09-13T21:15:00,premium:106.99|vip:178.31|standing:64.19|seated:85.59,4980,541674.6,completed,2025-11-17T02:43:33.090304,2025-11-17T02:43:33.090304
con_000226,art_000346,ven_000406,2026-02-07T21:45:00,general:55.63|premium:83.44|vip:139.07|early_bird:44.5|standing:50.07|seated:66.76,,,scheduled,2025-11-17T02:43:33.090311,2025-11-17T02:43:33.090311
con_000227,art_000364,ven_000229,2026-08-04T20:45:00,general:63.74|vip:159.36|standing:57.37|seated:76.49,,,scheduled,2025-11-17T02:43:33.090319,2025-11-17T02:43:33.090319
con_000228,art_000022,ven_000186,2022-01-11T20:00:00,general:74.34|vip:185.85|early_bird:59.47|standing:66.9,1759,169989.76,completed,2025-11-17T02:43:33.090325,2025-11-17T02:43:33.090326
con_000229,art_000558,ven_000073,2025-07-25T18:45:00,general:71.26|vip:178.16|standing:64.14|seated:85.51,387,38610.02,completed,2025-11-17T02:43:33.090332,2025-11-17T02:43:33.090332
con_000230,art_000019,ven_000316,2022-02-16T19:30:00,general:60.01|vip:150.01|standing:54.01|seated:72.01,2990,251189.9,completed,2025-11-17T02:43:33.090339,2025-11-17T02:43:33.090339
con_000231,art_000182,ven_000027,2021-09-03T20:00:00,general:46.74|premium:70.11|vip:116.86|standing:42.07|seated:56.09,266,17655.48,completed,2025-11-17T02:43:33.090345,2025-11-17T02:43:33.090346
con_000232,art_000576,ven_000140,2025-11-21T21:00:00,general:68.93|premium:103.39|vip:172.32|early_bird:55.14|standing:62.03,,,scheduled,2025-11-17T02:43:33.090352,2025-11-17T02:43:33.090352
con_000233,art_000197,ven_000187,2025-02-24T20:30:00,general:64.44|premium:96.66|vip:161.11|early_bird:51.55|seated:77.33,9457,853191.63,completed,2025-11-17T02:43:33.090358,2025-11-17T02:43:33.090359
con_000234,art_000271,ven_000014,2025-10-03T18:45:00,vip:286.45,45182,12942383.9,completed,2025-11-17T02:43:33.090365,2025-11-17T02:43:33.090365
con_000235,art_000173,ven_000106,2021-10-22T20:45:00,general:44.48|vip:111.2|early_bird:35.58|standing:40.03|seated:53.38,697,39683.0,completed,2025-11-17T02:43:33.090371,2025-11-17T02:43:33.090372
con_000236,art_000227,ven_000095,2023-10-27T21:45:00,premium:162.93|vip:271.56|early_bird:86.9|standing:97.76|seated:130.35,37665,5645983.5,completed,2025-11-17T02:43:33.090378,2025-11-17T02:43:33.090378
con_000237,art_000510,ven_000146,2024-12-25T19:15:00,vip:176.48|early_bird:56.48|standing:63.53|seated:84.71,224,21347.2,completed,2025-11-17T02:43:33.090385,2025-11-17T02:43:33.090385
con_000238,art_000365,ven_000392,2023-05-21T20:45:00,general:69.48|premium:104.21|vip:173.69|early_bird:55.58|standing:62.53|seated:83.37,3375,308733.75,completed,2025-11-17T02:43:33.090392,2025-11-17T02:43:33.090392
con_000239,art_000545,ven_000025,2025-12-24T21:45:00,general:64.32|premium:96.48|vip:160.81|early_bird:51.46|standing:57.89,,,scheduled,2025-11-17T02:43:33.090402,2025-11-17T02:43:33.090402
